order_id,order_date,ship_date,Category,sub_category,Region,Sales,Profit,Quantity
CA-2017-163160,2017-10-13,2017-10-16,Office Supplies,Paper,Central,63.312,20.5764,3
CA-2017-163160,2017-10-13,2017-10-16,Office Supplies,Binders,Central,96.784,-145.176,4
CA-2017-163160,2017-10-13,2017-10-16,Furniture,Furnishings,Central,10.476,-6.8094,3
CA-2015-101924,2015-09-04,2015-09-09,Office Supplies,Binders,West,9.762,-6.8334,2
CA-2016-124793,2016-03-14,2016-03-16,Furniture,Chairs,West,196.784,-22.1382,2
CA-2017-118367,2017-10-28,2017-11-02,Office Supplies,Envelopes,East,47.98,23.99,2
CA-2017-164819,2017-10-15,2017-10-19,Office Supplies,Labels,East,13.05,6.003,5
CA-2017-158344,2017-08-07,2017-08-11,Technology,Accessories,Central,63.96,19.8276,4
CA-2017-123351,2017-09-21,2017-09-25,Office Supplies,Appliances,South,80.48,24.144,1
CA-2017-110429,2017-11-03,2017-11-08,Office Supplies,Binders,East,11.673,-7.782,3
US-2016-131611,2016-11-05,2016-11-09,Furniture,Tables,Central,863.128,-160.2952,8
US-2016-131611,2016-11-05,2016-11-09,Office Supplies,Binders,Central,3.564,-6.237,3
US-2016-131611,2016-11-05,2016-11-09,Furniture,Bookcases,Central,956.6648,-225.0976,7
US-2016-131611,2016-11-05,2016-11-09,Office Supplies,Binders,Central,12.588,-20.1408,3
US-2016-131611,2016-11-05,2016-11-09,Technology,Accessories,Central,171.96,45.1395,5
US-2017-124821,2017-06-25,2017-06-29,Furniture,Tables,West,871.4,148.138,4
CA-2015-166975,2015-11-26,2015-11-30,Furniture,Furnishings,South,692.472,190.4298,11
CA-2016-123806,2016-11-24,2016-11-27,Furniture,Furnishings,East,207.76,85.1816,4
US-2017-158505,2017-07-21,2017-07-21,Technology,Phones,West,71.928,6.2937,9
US-2017-158505,2017-07-21,2017-07-21,Office Supplies,Art,West,25.99,7.5371,1
CA-2015-142692,2015-10-23,2015-10-28,Office Supplies,Binders,West,3.592,1.1225,1
CA-2015-123456,2015-07-09,2015-07-13,Office Supplies,Appliances,Central,48.632,-121.58,2
CA-2017-151358,2017-08-18,2017-08-22,Office Supplies,Storage,West,323.1,61.389,2
US-2016-107440,2016-04-16,2016-04-20,Technology,Machines,East,9099.93,2365.9818,7
US-2016-107440,2016-04-16,2016-04-20,Furniture,Furnishings,East,9.96,3.2868,2
US-2016-107440,2016-04-16,2016-04-20,Office Supplies,Binders,East,25.3,11.891,5
CA-2014-166989,2014-11-14,2014-11-18,Office Supplies,Paper,East,11.36,5.2256,2
CA-2014-166989,2014-11-14,2014-11-18,Furniture,Chairs,East,69.264,14.6224,2
CA-2014-103100,2014-12-20,2014-12-23,Office Supplies,Labels,Central,3.69,1.7343,1
CA-2014-103100,2014-12-20,2014-12-23,Office Supplies,Binders,Central,1103.97,496.7865,3
CA-2015-105690,2015-11-21,2015-11-26,Furniture,Bookcases,Central,246.1328,-76.0116,2
CA-2015-105690,2015-11-21,2015-11-26,Office Supplies,Labels,Central,11.696,3.9474,2
CA-2015-105690,2015-11-21,2015-11-26,Technology,Copiers,Central,439.992,164.997,1
CA-2017-127516,2017-12-28,2018-01-03,Office Supplies,Storage,South,64.784,-12.9568,1
US-2015-117184,2015-05-17,2015-05-21,Office Supplies,Binders,Central,33.28,-49.92,5
US-2015-117184,2015-05-17,2015-05-21,Office Supplies,Paper,Central,14.088,4.9308,3
CA-2017-102407,2017-12-09,2017-12-13,Office Supplies,Art,West,11.16,2.79,2
CA-2017-102407,2017-12-09,2017-12-13,Furniture,Tables,West,896.328,22.4082,9
CA-2017-102407,2017-12-09,2017-12-13,Office Supplies,Appliances,West,189,68.04,1
CA-2017-130967,2017-03-10,2017-03-16,Technology,Phones,East,53.982,-10.7964,3
CA-2017-101581,2017-10-22,2017-10-27,Furniture,Tables,West,177.225,-120.513,5
CA-2017-169124,2017-07-03,2017-07-10,Furniture,Furnishings,West,129.39,54.3438,3
CA-2017-117261,2017-09-04,2017-09-10,Office Supplies,Storage,West,54.32,0.5432,4
CA-2017-129021,2017-08-23,2017-08-26,Technology,Phones,South,4367.896,327.5922,13
CA-2017-129021,2017-08-23,2017-08-26,Office Supplies,Paper,South,49.568,15.49,2
CA-2017-129021,2017-08-23,2017-08-26,Office Supplies,Appliances,South,161.376,12.1032,6
CA-2017-129021,2017-08-23,2017-08-26,Furniture,Furnishings,South,2.784,0.4176,2
CA-2017-129021,2017-08-23,2017-08-26,Office Supplies,Paper,South,8.72,2.943,5
CA-2014-123253,2014-08-22,2014-08-25,Office Supplies,Art,East,3.912,1.0269,1
CA-2016-121601,2016-10-04,2016-10-04,Office Supplies,Envelopes,Central,59.752,19.4194,7
CA-2014-162278,2014-10-26,2014-10-30,Furniture,Furnishings,West,63.92,3.196,4
CA-2014-162278,2014-10-26,2014-10-30,Technology,Phones,West,383.96,38.396,5
CA-2016-161095,2016-06-28,2016-06-28,Office Supplies,Binders,West,7.752,2.8101,3
CA-2016-161095,2016-06-28,2016-06-28,Office Supplies,Binders,West,33.568,11.7488,2
CA-2014-125829,2014-11-04,2014-11-11,Technology,Phones,West,666.344,66.6344,7
CA-2014-125829,2014-11-04,2014-11-11,Furniture,Tables,West,573.728,-64.5444,4
CA-2014-125829,2014-11-04,2014-11-11,Office Supplies,Binders,West,21.936,8.226,3
CA-2014-125829,2014-11-04,2014-11-11,Office Supplies,Paper,West,19.44,9.3312,3
CA-2014-125829,2014-11-04,2014-11-11,Technology,Machines,West,447.968,139.99,4
CA-2014-123127,2014-09-08,2014-09-12,Office Supplies,Appliances,East,16.78,4.195,2
CA-2015-115945,2015-06-25,2015-07-01,Office Supplies,Art,West,20.96,5.24,2
CA-2015-115945,2015-06-25,2015-07-01,Office Supplies,Binders,West,88.752,27.735,3
CA-2015-115945,2015-06-25,2015-07-01,Office Supplies,Storage,West,304.23,9.1269,3
CA-2015-136735,2015-07-26,2015-08-02,Office Supplies,Envelopes,West,167.86,78.8942,2
US-2017-136189,2017-12-07,2017-12-11,Furniture,Furnishings,South,82.38,25.5378,6
CA-2014-152345,2014-12-29,2015-01-03,Technology,Phones,West,23.976,-5.6943,3
CA-2014-152345,2014-12-29,2015-01-03,Office Supplies,Storage,West,33.29,7.9896,1
US-2015-147662,2015-02-14,2015-02-19,Office Supplies,Binders,East,14.952,-11.9616,2
US-2015-147662,2015-02-14,2015-02-19,Technology,Phones,East,323.982,-80.9955,3
US-2015-147662,2015-02-14,2015-02-19,Office Supplies,Binders,East,2.286,-1.6764,2
US-2015-147662,2015-02-14,2015-02-19,Office Supplies,Art,East,14.352,0.897,3
US-2015-147662,2015-02-14,2015-02-19,Technology,Accessories,East,71.976,0.8997,3
CA-2016-153346,2016-01-25,2016-01-27,Office Supplies,Art,East,9.21,2.3025,3
CA-2016-153346,2016-01-25,2016-01-27,Office Supplies,Paper,East,18,8.28,5
CA-2017-118360,2017-04-01,2017-04-07,Office Supplies,Paper,East,42.93,19.3185,9
CA-2017-149853,2017-10-03,2017-10-09,Office Supplies,Paper,South,15.552,5.4432,3
CA-2017-149853,2017-10-03,2017-10-09,Office Supplies,Appliances,South,17.92,1.12,5
CA-2017-107909,2017-09-01,2017-09-06,Technology,Accessories,West,19.99,6.7966,1
CA-2017-107909,2017-09-01,2017-09-06,Office Supplies,Binders,West,22.92,8.022,5
CA-2015-112375,2015-12-21,2015-12-27,Technology,Accessories,South,50.88,14.628,6
CA-2015-112375,2015-12-21,2015-12-27,Office Supplies,Envelopes,South,27.312,9.2178,2
CA-2015-154795,2015-12-20,2015-12-24,Office Supplies,Envelopes,West,7.92,2.772,1
CA-2015-154795,2015-12-20,2015-12-24,Furniture,Furnishings,West,14.368,3.9512,2
CA-2015-125234,2015-11-27,2015-12-01,Technology,Accessories,West,107.97,22.6737,3
CA-2015-125234,2015-11-27,2015-12-01,Office Supplies,Paper,West,113.82,53.4954,3
CA-2017-133501,2017-08-27,2017-09-01,Office Supplies,Paper,South,5.184,1.8144,1
US-2014-129609,2014-03-22,2014-03-22,Office Supplies,Art,Central,16.28,6.512,2
CA-2017-130309,2017-12-17,2017-12-21,Office Supplies,Storage,South,544.38,157.8702,3
CA-2017-105410,2017-03-19,2017-03-22,Office Supplies,Binders,West,19.824,6.6906,6
CA-2017-105410,2017-03-19,2017-03-22,Technology,Phones,West,657.504,-131.5008,6
CA-2017-105410,2017-03-19,2017-03-22,Technology,Accessories,West,99.54,10.9494,2
CA-2017-105410,2017-03-19,2017-03-22,Technology,Accessories,West,199.96,85.9828,4
CA-2016-120355,2016-09-18,2016-09-25,Furniture,Chairs,East,631.782,140.396,2
CA-2016-120355,2016-09-18,2016-09-25,Furniture,Furnishings,East,60.72,26.1096,3
CA-2017-169894,2017-11-24,2017-11-29,Office Supplies,Binders,West,20.724,-15.1976,2
CA-2017-169894,2017-11-24,2017-11-29,Office Supplies,Storage,West,415.872,-41.5872,8
US-2017-100482,2017-04-11,2017-04-15,Office Supplies,Storage,East,16.768,1.4672,2
US-2017-100482,2017-04-11,2017-04-15,Technology,Accessories,East,27.12,-4.746,2
CA-2017-107748,2017-12-10,2017-12-12,Technology,Phones,West,95.84,34.742,4
CA-2017-107748,2017-12-10,2017-12-12,Office Supplies,Paper,West,12.96,6.2208,2
CA-2017-153654,2017-11-24,2017-11-26,Office Supplies,Binders,South,19.008,-12.672,8
CA-2015-155600,2015-12-04,2015-12-07,Office Supplies,Binders,South,1598.058,-1065.372,7
CA-2015-155600,2015-12-04,2015-12-07,Office Supplies,Art,South,36.96,12.012,4
CA-2017-162565,2017-12-11,2017-12-11,Office Supplies,Paper,Central,10.368,3.6288,2
CA-2017-162565,2017-12-11,2017-12-11,Furniture,Furnishings,Central,77.72,-66.062,1
CA-2017-162565,2017-12-11,2017-12-11,Furniture,Chairs,Central,520.464,-14.8704,2
CA-2016-127642,2016-05-21,2016-05-23,Office Supplies,Paper,East,111.96,54.8604,2
US-2017-163195,2017-02-17,2017-02-21,Technology,Phones,South,29.16,8.4564,3
CA-2017-111332,2017-05-20,2017-05-22,Office Supplies,Art,Central,131.94,35.6238,3
CA-2017-111332,2017-05-20,2017-05-22,Office Supplies,Art,Central,25.92,8.2944,4
CA-2017-111332,2017-05-20,2017-05-22,Office Supplies,Storage,Central,704.76,162.0948,4
CA-2017-111332,2017-05-20,2017-05-22,Office Supplies,Fasteners,Central,7.41,3.4827,3
CA-2017-111332,2017-05-20,2017-05-22,Office Supplies,Art,Central,21.5,7.095,10
CA-2017-117044,2017-09-11,2017-09-13,Office Supplies,Fasteners,Central,10.528,3.29,4
CA-2017-117044,2017-09-11,2017-09-13,Office Supplies,Paper,Central,20.544,6.42,6
US-2016-165078,2016-11-05,2016-11-10,Office Supplies,Binders,Central,104.9,50.352,5
US-2016-165078,2016-11-05,2016-11-10,Office Supplies,Art,Central,39.68,16.2688,2
US-2016-165078,2016-11-05,2016-11-10,Office Supplies,Labels,Central,51.75,24.84,5
US-2017-169320,2017-07-23,2017-07-25,Office Supplies,Art,Central,11.68,5.4896,2
US-2017-169320,2017-07-23,2017-07-25,Technology,Accessories,Central,159.75,11.1825,5
CA-2016-158575,2016-11-18,2016-11-24,Office Supplies,Appliances,East,103.968,16.8948,6
CA-2014-166954,2014-04-25,2014-04-30,Furniture,Furnishings,West,303.25,63.6825,5
CA-2014-166954,2014-04-25,2014-04-30,Office Supplies,Appliances,West,270.72,78.5088,3
CA-2014-166954,2014-04-25,2014-04-30,Furniture,Chairs,West,1487.04,148.704,5
CA-2015-140830,2015-11-30,2015-12-02,Office Supplies,Envelopes,South,17.48,8.2156,2
CA-2015-140830,2015-11-30,2015-12-02,Office Supplies,Envelopes,South,71.88,32.346,2
CA-2015-152891,2015-10-25,2015-10-30,Office Supplies,Art,West,60.45,16.3215,3
CA-2015-152891,2015-10-25,2015-10-30,Furniture,Tables,West,253.176,-31.647,3
US-2015-122784,2015-07-20,2015-07-27,Office Supplies,Binders,Central,2.88,-4.464,5
US-2015-122784,2015-07-20,2015-07-27,Furniture,Bookcases,Central,384.944,-126.4816,4
US-2015-122784,2015-07-20,2015-07-27,Technology,Phones,Central,153.584,13.4386,2
US-2015-122784,2015-07-20,2015-07-27,Furniture,Bookcases,Central,913.43,-52.196,5
CA-2016-156811,2016-10-27,2016-11-02,Office Supplies,Appliances,West,43.92,11.8584,4
CA-2016-156811,2016-10-27,2016-11-02,Office Supplies,Binders,West,25.032,7.8225,3
CA-2017-111556,2017-11-20,2017-11-22,Office Supplies,Paper,East,46.76,22.4448,7
CA-2017-111556,2017-11-20,2017-11-22,Furniture,Bookcases,East,183.968,-25.2956,2
CA-2017-111556,2017-11-20,2017-11-22,Technology,Phones,East,1259.97,327.5922,3
CA-2017-111556,2017-11-20,2017-11-22,Office Supplies,Art,East,68.97,19.3116,3
CA-2016-108868,2016-09-08,2016-09-12,Office Supplies,Art,Central,70.368,6.1572,2
CA-2016-108868,2016-09-08,2016-09-12,Technology,Phones,Central,59.96,21.7355,5
CA-2014-142965,2014-07-20,2014-07-20,Office Supplies,Storage,East,25.984,-5.1968,1
CA-2014-142965,2014-07-20,2014-07-20,Office Supplies,Binders,East,27.36,-21.888,3
CA-2016-148740,2016-11-15,2016-11-19,Technology,Phones,West,361.376,27.1032,2
US-2014-138758,2014-07-07,2014-07-11,Furniture,Chairs,East,172.186,-46.7362,2
US-2014-138758,2014-07-07,2014-07-11,Furniture,Furnishings,East,69.008,12.0764,2
CA-2016-131737,2016-03-17,2016-03-17,Office Supplies,Envelopes,East,199.9,89.955,5
CA-2016-131737,2016-03-17,2016-03-17,Office Supplies,Appliances,East,901.95,297.6435,3
CA-2016-131737,2016-03-17,2016-03-17,Furniture,Furnishings,East,971.5,252.59,5
CA-2016-114538,2016-12-26,2016-12-27,Office Supplies,Art,West,11.328,2.5488,2
CA-2014-127936,2014-09-02,2014-09-04,Office Supplies,Art,East,21.24,8.0712,3
CA-2015-164336,2015-07-05,2015-07-10,Technology,Accessories,East,34.8,2.175,3
CA-2015-164336,2015-07-05,2015-07-10,Office Supplies,Storage,East,38.976,-2.436,3
CA-2016-100041,2016-11-20,2016-11-25,Office Supplies,Paper,Central,9.08,4.086,2
CA-2016-100041,2016-11-20,2016-11-25,Office Supplies,Paper,Central,314.55,150.984,3
CA-2016-100041,2016-11-20,2016-11-25,Office Supplies,Binders,Central,4.91,2.3077,1
US-2014-154879,2014-05-06,2014-05-11,Office Supplies,Labels,West,5.78,2.7166,2
US-2014-154879,2014-05-06,2014-05-11,Office Supplies,Art,West,107.94,30.2232,6
CA-2014-130624,2014-06-21,2014-06-24,Office Supplies,Paper,East,19.65,9.039,3
CA-2014-130624,2014-06-21,2014-06-24,Technology,Phones,East,617.97,160.6722,3
CA-2014-130624,2014-06-21,2014-06-24,Office Supplies,Appliances,East,59.7,26.865,3
CA-2017-132339,2017-08-19,2017-08-23,Office Supplies,Binders,East,387.99,182.3553,1
CA-2014-153983,2014-11-29,2014-12-06,Technology,Phones,West,575.92,71.99,2
CA-2014-153983,2014-11-29,2014-12-06,Office Supplies,Fasteners,West,30.4,15.2,5
CA-2017-112900,2017-04-09,2017-04-12,Office Supplies,Binders,Central,478.24,219.9904,8
CA-2014-160157,2014-12-20,2014-12-27,Furniture,Furnishings,East,190.848,-21.4704,3
CA-2014-139633,2014-12-17,2014-12-24,Office Supplies,Binders,East,5.484,-4.0216,4
CA-2015-163090,2015-11-17,2015-11-21,Office Supplies,Supplies,Central,40.92,3.069,5
CA-2014-117016,2014-03-04,2014-03-09,Office Supplies,Art,South,15.552,2.3328,3
CA-2017-159464,2017-05-18,2017-05-19,Office Supplies,Appliances,South,17.24,4.4824,2
CA-2017-159464,2017-05-18,2017-05-19,Furniture,Bookcases,South,302.94,75.735,3
CA-2017-159464,2017-05-18,2017-05-19,Technology,Phones,South,34.75,15.6375,5
CA-2017-159464,2017-05-18,2017-05-19,Office Supplies,Binders,South,113.94,54.6912,6
CA-2017-159464,2017-05-18,2017-05-19,Technology,Phones,South,55.98,15.6744,2
US-2017-103226,2017-09-22,2017-09-28,Office Supplies,Paper,West,27.18,12.231,3
CA-2017-119452,2017-03-21,2017-03-27,Furniture,Chairs,Central,1805.88,523.7052,6
CA-2017-147725,2017-09-14,2017-09-14,Office Supplies,Art,East,70.95,18.447,3
CA-2016-168893,2016-11-03,2016-11-08,Office Supplies,Fasteners,South,20,9.6,4
CA-2016-168893,2016-11-03,2016-11-08,Office Supplies,Art,South,7.98,2.0748,3
CA-2016-168893,2016-11-03,2016-11-08,Furniture,Furnishings,South,24.1,9.158,5
CA-2016-168893,2016-11-03,2016-11-08,Office Supplies,Art,South,8.75,2.625,1
CA-2016-168893,2016-11-03,2016-11-08,Furniture,Tables,South,842.94,160.1586,3
CA-2016-163398,2016-05-03,2016-05-08,Office Supplies,Binders,Central,2.182,-3.6003,1
CA-2016-163398,2016-05-03,2016-05-08,Office Supplies,Art,Central,27.384,2.7384,7
CA-2016-163398,2016-05-03,2016-05-08,Office Supplies,Appliances,Central,26.406,-71.2962,3
CA-2016-162726,2016-12-27,2017-01-02,Office Supplies,Paper,Central,10.368,3.6288,2
CA-2016-162726,2016-12-27,2017-01-02,Office Supplies,Paper,Central,23.68,7.4,4
US-2016-111290,2016-07-22,2016-07-26,Technology,Accessories,Central,109.95,36.2835,1
US-2016-111290,2016-07-22,2016-07-26,Office Supplies,Storage,Central,965.85,135.219,5
US-2016-111290,2016-07-22,2016-07-26,Office Supplies,Art,Central,29.2,10.512,5
US-2016-111290,2016-07-22,2016-07-26,Office Supplies,Paper,Central,32.4,15.552,5
US-2014-147704,2014-11-16,2014-11-21,Office Supplies,Envelopes,Central,78.35,36.8245,5
US-2014-147704,2014-11-16,2014-11-21,Office Supplies,Paper,Central,31.68,14.256,6
US-2014-147704,2014-11-16,2014-11-21,Office Supplies,Binders,Central,29.12,14.2688,4
US-2014-147704,2014-11-16,2014-11-21,Office Supplies,Storage,Central,169.45,42.3625,5
CA-2015-121965,2015-06-19,2015-06-23,Furniture,Furnishings,West,12.56,4.0192,2
CA-2015-121965,2015-06-19,2015-06-23,Office Supplies,Paper,West,6.48,3.1104,1
CA-2015-121965,2015-06-19,2015-06-23,Office Supplies,Envelopes,West,186.69,87.7443,3
CA-2016-147137,2016-07-04,2016-07-06,Furniture,Furnishings,West,25.4,8.636,5
CA-2016-147137,2016-07-04,2016-07-06,Office Supplies,Envelopes,West,43.96,20.6612,2
CA-2016-147137,2016-07-04,2016-07-06,Furniture,Bookcases,West,1279.165,225.735,5
CA-2016-147137,2016-07-04,2016-07-06,Office Supplies,Storage,West,27.92,0.5584,4
US-2015-146745,2015-09-03,2015-09-08,Furniture,Chairs,West,129.568,-12.9568,2
US-2015-146745,2015-09-03,2015-09-08,Office Supplies,Binders,West,6.368,2.1492,2
CA-2017-115175,2017-08-07,2017-08-12,Office Supplies,Paper,West,244.55,114.9385,5
CA-2017-105851,2017-03-13,2017-03-20,Office Supplies,Supplies,West,1332.496,-299.8116,2
US-2017-125717,2017-09-28,2017-10-01,Furniture,Furnishings,West,32.776,3.2776,1
US-2017-125717,2017-09-28,2017-10-01,Office Supplies,Storage,West,147.184,-29.4368,2
US-2017-125717,2017-09-28,2017-10-01,Technology,Accessories,West,54.384,1.3596,2
US-2017-125717,2017-09-28,2017-10-01,Office Supplies,Binders,West,76.776,-58.8616,4
US-2017-125717,2017-09-28,2017-10-01,Office Supplies,Paper,West,14.352,5.2026,3
US-2017-125717,2017-09-28,2017-10-01,Office Supplies,Appliances,West,209.792,26.224,2
CA-2015-163895,2015-08-07,2015-08-11,Office Supplies,Binders,West,3.304,1.1151,1
CA-2017-168641,2017-11-24,2017-12-01,Office Supplies,Art,East,16.38,7.371,9
CA-2017-168641,2017-11-24,2017-12-01,Office Supplies,Envelopes,East,167.96,78.9412,2
CA-2017-168641,2017-11-24,2017-12-01,Furniture,Bookcases,East,321.568,-16.0784,2
CA-2017-168641,2017-11-24,2017-12-01,Office Supplies,Paper,East,12.96,6.2208,2
CA-2017-156895,2017-05-08,2017-05-12,Furniture,Chairs,East,128.058,-23.7822,3
CA-2017-121300,2017-09-29,2017-09-29,Furniture,Chairs,East,63.686,-15.4666,1
CA-2017-121300,2017-09-29,2017-09-29,Technology,Accessories,East,239.976,65.9934,3
CA-2017-121300,2017-09-29,2017-09-29,Furniture,Tables,East,344.22,-189.321,2
CA-2017-121300,2017-09-29,2017-09-29,Office Supplies,Paper,East,15.552,5.4432,3
CA-2017-121300,2017-09-29,2017-09-29,Furniture,Furnishings,East,21.248,7.4368,4
CA-2017-121300,2017-09-29,2017-09-29,Office Supplies,Paper,East,8.448,2.64,2
CA-2017-130211,2017-10-22,2017-10-22,Office Supplies,Storage,Central,333.09,23.3163,3
CA-2017-130211,2017-10-22,2017-10-22,Furniture,Tables,Central,248.98,54.7756,2
CA-2014-147235,2014-03-24,2014-03-28,Office Supplies,Paper,East,24.9,11.703,5
CA-2016-109365,2016-11-03,2016-11-08,Office Supplies,Fasteners,West,15.26,5.0358,7
CA-2016-109365,2016-11-03,2016-11-08,Office Supplies,Appliances,West,43.32,14.2956,2
CA-2016-109365,2016-11-03,2016-11-08,Office Supplies,Binders,West,43.584,15.7992,12
CA-2016-109365,2016-11-03,2016-11-08,Office Supplies,Paper,West,116.28,56.9772,3
CA-2016-109365,2016-11-03,2016-11-08,Office Supplies,Binders,West,9.296,3.0212,2
CA-2016-109365,2016-11-03,2016-11-08,Office Supplies,Paper,West,19.44,9.3312,3
CA-2016-109365,2016-11-03,2016-11-08,Office Supplies,Paper,West,314.55,150.984,3
CA-2015-162621,2015-09-05,2015-09-11,Office Supplies,Binders,Central,16.27,-25.2185,5
CA-2015-162621,2015-09-05,2015-09-11,Office Supplies,Supplies,Central,69.12,-14.688,9
CA-2015-162621,2015-09-05,2015-09-11,Office Supplies,Binders,Central,4.47,-7.8225,3
CA-2017-105921,2017-08-14,2017-08-21,Furniture,Tables,West,418.296,5.2287,3
CA-2014-150798,2014-12-01,2014-12-03,Technology,Copiers,East,659.988,109.998,2
CA-2014-150798,2014-12-01,2014-12-03,Furniture,Furnishings,East,8.128,1.4224,2
CA-2014-150798,2014-12-01,2014-12-03,Office Supplies,Paper,East,36.288,12.7008,7
CA-2014-150798,2014-12-01,2014-12-03,Furniture,Chairs,East,909.72,-51.984,6
CA-2017-112753,2017-06-18,2017-06-23,Furniture,Bookcases,West,917.9235,75.5937,9
CA-2017-112753,2017-06-18,2017-06-23,Office Supplies,Paper,West,38.88,19.0512,6
CA-2017-155075,2017-12-02,2017-12-09,Office Supplies,Binders,East,631.176,-462.8624,4
CA-2014-103401,2014-11-21,2014-11-26,Office Supplies,Paper,West,12.96,6.2208,2
CA-2016-124814,2016-04-10,2016-04-16,Office Supplies,Paper,West,12.96,6.2208,2
CA-2016-124814,2016-04-10,2016-04-16,Office Supplies,Binders,West,23.2,8.12,5
CA-2014-116757,2014-06-30,2014-07-04,Office Supplies,Paper,Central,25.92,9.072,5
CA-2014-116757,2014-06-30,2014-07-04,Office Supplies,Fasteners,Central,21.312,7.1928,6
US-2014-138247,2014-12-24,2014-12-29,Technology,Phones,West,173.656,17.3656,7
US-2014-138247,2014-12-24,2014-12-29,Office Supplies,Appliances,West,361.96,101.3488,2
US-2014-138247,2014-12-24,2014-12-29,Technology,Accessories,West,62.85,13.1985,3
US-2014-138247,2014-12-24,2014-12-29,Technology,Phones,West,818.376,51.1485,3
US-2014-138247,2014-12-24,2014-12-29,Office Supplies,Storage,West,20.34,0.2034,1
US-2014-138247,2014-12-24,2014-12-29,Furniture,Furnishings,West,23.99,5.5177,1
CA-2017-167003,2017-05-23,2017-05-29,Furniture,Tables,West,171.288,-6.4233,3
CA-2016-119935,2016-11-10,2016-11-14,Furniture,Furnishings,Central,37.3,17.158,2
CA-2016-119935,2016-11-10,2016-11-14,Office Supplies,Binders,Central,81.96,39.3408,2
CA-2016-118969,2016-10-02,2016-10-03,Office Supplies,Binders,West,54.792,-40.1808,6
CA-2016-145240,2016-09-06,2016-09-08,Office Supplies,Storage,Central,10.784,0.8088,1
CA-2016-120873,2016-10-27,2016-11-01,Furniture,Chairs,South,290.98,75.6548,1
US-2017-111920,2017-10-22,2017-10-26,Office Supplies,Art,Central,36.44,12.0252,4
US-2016-128678,2016-09-15,2016-09-20,Office Supplies,Paper,West,21.4,10.058,5
US-2016-128678,2016-09-15,2016-09-20,Office Supplies,Binders,West,48.664,15.8158,7
CA-2016-101385,2016-09-25,2016-10-01,Office Supplies,Art,West,16.56,6.9552,4
CA-2017-107167,2017-06-10,2017-06-14,Office Supplies,Storage,South,1347.52,84.22,8
CA-2014-109491,2014-02-20,2014-02-26,Technology,Accessories,Central,62.31,22.4316,3
CA-2014-109491,2014-02-20,2014-02-26,Furniture,Furnishings,Central,20.32,6.9088,4
CA-2017-105445,2017-02-20,2017-02-25,Office Supplies,Fasteners,West,9.432,3.0654,3
CA-2014-107454,2014-11-02,2014-11-06,Office Supplies,Labels,East,34.86,16.0356,7
CA-2014-107454,2014-11-02,2014-11-06,Furniture,Furnishings,East,89.34,24.1218,6
US-2017-105046,2017-07-17,2017-07-23,Technology,Phones,East,269.98,67.495,2
US-2017-105046,2017-07-17,2017-07-23,Office Supplies,Paper,East,99.9,47.952,5
US-2017-105046,2017-07-17,2017-07-23,Furniture,Furnishings,East,39.08,14.4596,4
CA-2017-152856,2017-09-08,2017-09-10,Technology,Accessories,East,116.832,33.5892,4
CA-2016-134691,2016-11-14,2016-11-18,Office Supplies,Binders,Central,2.296,-3.9032,2
CA-2016-118759,2016-11-14,2016-11-17,Furniture,Chairs,East,408.006,72.5344,2
CA-2016-118759,2016-11-14,2016-11-17,Office Supplies,Storage,East,40.44,10.5144,3
CA-2014-140403,2014-10-10,2014-10-10,Furniture,Chairs,West,122.352,13.7646,3
CA-2014-140403,2014-10-10,2014-10-10,Office Supplies,Envelopes,West,15.28,7.4872,2
CA-2015-163104,2015-03-19,2015-03-26,Office Supplies,Paper,West,11.96,5.8604,2
CA-2017-138464,2017-07-08,2017-07-12,Furniture,Furnishings,West,15.84,4.9104,3
CA-2017-138464,2017-07-08,2017-07-12,Office Supplies,Binders,West,86.376,30.2316,3
CA-2017-138464,2017-07-08,2017-07-12,Office Supplies,Art,West,18.24,6.2016,3
CA-2017-138464,2017-07-08,2017-07-12,Office Supplies,Art,West,13.12,4.3296,4
CA-2015-104129,2015-02-27,2015-03-02,Technology,Phones,East,105.98,1.0598,2
CA-2015-104129,2015-02-27,2015-03-02,Furniture,Tables,East,493.92,-28.224,7
US-2017-132206,2017-06-16,2017-06-21,Office Supplies,Binders,Central,5.936,-8.904,7
CA-2017-113474,2017-03-30,2017-03-31,Office Supplies,Envelopes,Central,325.86,149.8956,2
CA-2015-126557,2015-07-12,2015-07-17,Furniture,Chairs,Central,383.607,-5.4801,9
CA-2015-126557,2015-07-12,2015-07-17,Technology,Phones,Central,148.48,16.704,2
CA-2015-126557,2015-07-12,2015-07-17,Technology,Phones,Central,537.544,53.7544,7
CA-2015-126557,2015-07-12,2015-07-17,Office Supplies,Binders,Central,1.928,-2.9884,2
CA-2015-126557,2015-07-12,2015-07-17,Office Supplies,Art,Central,6.912,0.6912,3
CA-2015-126557,2015-07-12,2015-07-17,Furniture,Furnishings,Central,7.76,-2.134,1
CA-2015-126557,2015-07-12,2015-07-17,Technology,Phones,Central,659.168,49.4376,4
US-2017-107636,2017-04-30,2017-05-02,Office Supplies,Labels,East,5.76,2.8224,2
US-2014-165862,2014-07-13,2014-07-17,Furniture,Tables,West,351.216,4.3902,3
US-2014-106334,2014-12-27,2015-01-02,Furniture,Chairs,West,230.28,23.028,3
US-2014-106334,2014-12-27,2015-01-02,Office Supplies,Paper,West,12.84,5.778,3
